Saint-Agne,XAE
Saint-Aignan - Noyers,SAN
Saint-Aigulin - La Roche-Chalais,SAI
Saint-Amand-Longpré,SDV
Saint-Amand-Montrond - Orval,SAD
Saint-Amand-les-Eaux,SAM
Saint-Amarin,XAR
Saint-Amour,SAR
Saint-André-de-Corcy,SAY
Saint-André-de-Cubzac,SAC
Saint-André-le-Gaz,SAG
Saint-André-lez-Lille,STA
Saint-Antoine,SNT
Saint-Antoine-de-Breuilh,XAB
Saint-Antoine-du-Rocher,XAO
Saint-Armel,XAL
Saint-Astier,STK
Saint-Aubin - Saint-Luperce,SBP
Saint-Aubin-sur-Scie,SBE
Saint-Aulaire,XUL
Saint-Aunès,XAU
Saint-Avold,SVD
Saint-Avre - La Chambre,SVB
Saint-Ay,LBZ
Saint-Blaise-la-Roche Poutay,SZR
Saint-Bonnet-de-Rochefort,SBD
Saint-Brice-sur-Vienne,XBV
Saint-Brieuc,SBC
Saint-Béron - La Bridoire,SBR
Saint-Chamas,SHY
Saint-Chamond,SCM
Saint-Christophe-Vallon,SIH
Saint-Chély-d'Apcher,SYH
Saint-Chéron,SCW
Saint-Clair - Les Roches,SKR
Saint-Claude,SCL
Saint-Cloud,SCD
Saint-Clément - Laronxe,SCX
Saint-Cyprien,SCQ
Saint-Cyprien Arènes,TEW
Saint-Cyr Les Lecques - La Cadière,SAQ
Saint-Cyr-en-Val La Source,SCV
Saint-Cyr-l'École,SCR
Saint-Césaire,SCS
Saint-Dalmas de Tende,SDD
Saint-Denis,SDE
Saint-Denis-de-Pile,XDS
Saint-Denis-des-Murs,XDN
Saint-Denis-lès-Martel,SDM
Saint-Dizier,SDZ
Saint-Dié-des-Vosges,STD
Saint-Erme-Outre-et-Ramecourt,SER
Saint-Fargeau-Ponthierry,XFA
Saint-Florent-sur-Cher,SFT
Saint-Florentin - Vergigny,SIF
Saint-Flour - Chaudes-Aigues,SFC
Saint-Fons,SFS
Saint-Féliu-d'Avall,FDL
Saint-Gaudens,SGD
Saint-Geniès-de-Malgoirès,XGE
Saint-Genouph,SCO
Saint-Georges-d'Aurac,SGA
Saint-Georges-de-Commiers,SGC
Saint-Georges-de-Luzençon,SDU
Saint-Georges-de-Reneins,SDI
Saint-Geours-de-Maremne,SGQ
Saint-Germain-au-Mont-d'Or,SGO
Saint-Germain-des-Fossés,SGF
Saint-Germain-du-Puy,SGP
Saint-Germain-en-Laye Bel-Air - Fourqueux,EBL
Saint-Germain-en-Laye Grande Ceinture,SGM
Saint-Germain-les-Belles,SGN
Saint-Germain-sur-Ille,SMW
Saint-Gervais-les-Bains Le Fayet,SGB
Saint-Gildas-des-Bois,SOK
Saint-Gilles Lycée Haut-Rhin,GLL
Saint-Gilles-Croix-de-Vie,SGV
Saint-Gratien,SGT
Saint-Hilaire - Brizambourg,SBZ
Saint-Hilaire - Saint-Nazaire,SHN
Saint-Hilaire-de-Chaléons,ILA
Saint-Hilaire-de-Riez,SHZ
Saint-Hilaire-sur-Helpe,XHI
Saint-Jacques-de-la-Lande,SJJ
Saint-Jean-Pied-de-Port,SJP
Saint-Jean-d'Angély,SJA
Saint-Jean-de-Losne,SJL
Saint-Jean-de-Luz - Ciboure,SJZ
Saint-Jean-de-Maurienne Arvan,SJM
Saint-Jean-de-Verges,JNV
Saint-Jodard,SNJ
Saint-Jory,SJY
Saint-Joseph le Castellas,XJC
Saint-Julien - Clénay,SJQ
Saint-Julien-du-Sault,SJX
Saint-Julien-en-Genevois,SJG
Saint-Junien,SJU
Saint-Just-en-Chaussée,SJS
Saint-Laurent - Gainneville,XLG
Saint-Laurent-d'Aigouze,XLZ
Saint-Laurent-de-la-Prée - Fouras,SSC
Saint-Laurent-du-Var,SNV
Saint-Laurent-en-Grandvaux,SLJ
Saint-Leu-d'Esserent,SLT
Saint-Leu-la-Forêt,SLF
Saint-Lothain,XLN
Saint-Loubès,SIT
Saint-Louis,STL
Saint-Louis La Chaussée,SLU
Saint-Léger-sur-Dheune,SLH
Saint-Léon-sur-l'Isle,XLI
Saint-Léonard-de-Noblat,SLE
Saint-Lô,SLO
Saint-Macaire,SNW
Saint-Maixent-L'École,SMX
Saint-Malo,SMP
Saint-Mammès,SFI
Saint-Marcel,SMA
Saint-Marcel en Dombes,STM
Saint-Marcellin,SCI
Saint-Mariens - Saint-Yzan,SMS
Saint-Mars-la-Brière,SRL
Saint-Martin d'Étampes,SME
Saint-Martin du Touch,SMT
Saint-Martin-d'Oney,XMN
Saint-Martin-de-Crau,SMD
Saint-Martin-du-Mont,XMM
Saint-Martin-du-Vivier,XVV
Saint-Martin-le-Beau,XMK
Saint-Martory,SYM
Saint-Mathurin-sur-Loire,SNZ
Saint-Maurice-de-Beynost,SMY
Saint-Michel - Valloire,SMI
Saint-Michel Notre-Dame,SHL
Saint-Michel-sur-Meurthe,SSM
Saint-Michel-sur-Orge,SHO
Saint-Médard-d'Eyrans,SYS
Saint-Médard-de-Guizières,SMZ
Saint-Médard-sur-Ille,XED
Saint-Nabord,XNB
Saint-Nazaire,SNA
Saint-Nom-la-Bretèche Forêt de Marly,SNB
Saint-Omer,STO
Saint-Omer-en-Chaussée,SHS
Saint-Ouen,SOS
Saint-Ouen-l'Aumône,SOA
Saint-Ouen-l'Aumône Liesse,SOL
Saint-Ouen-l'Aumône Quartier de l'Église,XOA
Saint-Paterne-Racan,SPN
Saint-Patrice,XPR
Saint-Paul-de-Varax,SVX
Saint-Piat,SPI
Saint-Pierre-Quiberon,SQN
Saint-Pierre-d'Albigny,SPA
Saint-Pierre-d'Aurillac,SPX
Saint-Pierre-de-Chignac,XPH
Saint-Pierre-des-Corps,SPC
Saint-Pierre-du-Vauvray,SPY
Saint-Pierre-en-Faucigny,SPE
Saint-Pierre-la-Cour,SPW
Saint-Pierre-le-Moûtier,SPM
Saint-Pierre-sur-Dives,SPD
Saint-Pol-de-Léon,SPL
Saint-Pol-sur-Ternoise,SPT
Saint-Priest,SPR
Saint-Priest-Taurion,TIO
Saint-Pé-de-Bigorre,XPE
Saint-Quentin,SQT
Saint-Quentin en Yvelines - Montigny-le-Bretonneux,SQY
Saint-Quentin-Fallavier,SQF
Saint-Rambert-d'Albon,SRA
Saint-Rambert-en-Bugey,SBB
Saint-Raphaël,SRV
Saint-Remy-en-l'Eau,RLE
Saint-Roch,SRO
Saint-Romain-de-Popey,SNP
Saint-Romain-le-Puy,SRP
Saint-Rome-de-Cernon,SDO
Saint-Saturnin-lès-Avignon,SSA
Saint-Savinien,SNH
Saint-Saviol,SSV
Saint-Senoux - Pléchâtel,XSX
Saint-Seurin-sur-l'Isle,SUN
Saint-Sulpice (Tarn),SST
Saint-Sulpice - Auteuil,SUP
Saint-Sulpice - Izon,IZR
Saint-Sulpice-Laurière,SSL
Saint-Symphorien-de-Marmagne,XSY
Saint-Sébastien,SBF
Saint-Sébastien Frêne Rond,XTD
Saint-Sébastien Pas Enchantés,XTX
Saint-Thégonnec,STH
Saint-Vallier sur Rhône,SUO
Saint-Victor - Thizy,SVH
Saint-Victor-l'Abbaye,SIC
Saint-Victurnien,SIV
Saint-Vincent le Château,SWC
Saint-Vincent-de-Tyrosse,SVT
Saint-Vit,SVI
Saint-Yrieix-la-Perche,SYX
Saint-Égrève Saint-Robert,SEG
Saint-Émilion,SEI
Saint-Étienne Bellevue,SEB
Saint-Étienne Carnot,SEO
Saint-Étienne Châteaucreux,SEN
Saint-Étienne La Terrasse,SET
Saint-Étienne Le Clapier,SEC
Saint-Étienne-de-Montluc,SDQ
Saint-Étienne-du-Rouvray,SDR
Sainte-Anne,YAN
Sainte-Bazeille,XBZ
Sainte-Colombe,XCB
Sainte-Colombe Septveilles,XCS
Sainte-Cécile-d'Andorge,SCZ
Sainte-Eulalie - Carbon-Blanc,SEK
Sainte-Foy-la-Grande,SFY
Sainte-Gauburge,SGG
Sainte-Geneviève-des-Bois,SXG
Sainte-Lizaigne,XZG
Sainte-Léocadie,XLE
Sainte-Marthe en Provence,SAH
Sainte-Maure - Noyant,SYT
Sainte-Pazanne,SPZ
Saintes,SKW
Salbris,SAP
Sallanches - Combloux - Megève,SLS
Sallaumines,SLI
Salles-Courbatiès,SIR
Salomé,SWM
Salon-de-Provence,SON
Salses-le-Château,SAL
Sannois,SNN
Sanry-sur-Nied,SWN
Santenay les Bains,SLB
Santes,STS
Santeuil - Le Perchay,XPY
Sarcelles - Saint-Brice,SLL
Sarlat-la-Canéda,SLQ
Sarliève - Cournon,SLC
Sarralbe,SRB
Sarrebourg,SBG
Sarreguemines,SGS
Sarreinsming,SRG
Sartrouville,SVL
Sathonay - Rillieux,SYR
Saubusse,SQB
Saujon,SJW
Saulon,SLN
Saumur,SUD
Sausset-les-Pins,SPJ
Sauto,TOX
Sauveterre-la-Lémance,SVE
Savenay,SNY
Savennières - Béhuard,ZVN
Saverdun,SRN
Saverne,SNE
Savigny-le-Temple - Nandy,ZTN
Savigny-sur-Orge,SAO
Savonnières,ZVO
Savy-Berlette,ZYB
Saône,SAZ
Sceaux - Boëssé,SBO
Scherwiller,HWL
Schirmeck - La Broque,SCK
Schweighouse-sur-Moder,SWG
Schwindratzheim,HWM
Seclin,SCN
Sedan,SED
Selles-Saint-Denis,SSD
Selles-sur-Cher,SUC
Seltz,SSZ
Sennecey-le-Grand,SRD
Senozan,SOZ
Sens,SES
Sept-Saulx,ZSX
Septèmes-les-Vallons,SEP
Serdinya,ZDI
Sermaise,SXE
Sermizelles - Vézelay,SZZ
Serqueux,SEQ
Serquigny,SYD
Serres,SRE
Servas - Lent,SVN
Servon-sur-Vilaine,SVO
Servoz,SVZ
Sessenheim,ZHM
Seugy,SWY
Seurre,SEU
Sevran - Livry,SEV
Sevran Beaudottes,BDE
Seyssel - Corbonod,SSS
Sierck-les-Bains,SIK
Sierentz,SEZ
Sillé-le-Guillaume,SLG
Simandre-sur-Suran,SUS
Simiane-Collongue,SIE
Sin-le-Noble,SIN
Siorac-en-Périgord,SOC
Sisteron,SIO
Soissons,SOI
Solignac - Le Vigen,SKN
Solliès-Pont,SIP
Somain,SOM
Sommery,SKY
Sorgues - Châteauneuf-du-Pape,SCP
Sospel,SOP
Sotteville-lès-Rouen,SOV
Souillac,SOU
Soulac-sur-Mer,SUU
Soultz-sous-Forêts,SSF
Souppes - Château-Landon,SPP
Sous le Bois,SBS
Stade de France Saint-Denis,SFD
Staffelfelden,TFE
Steenbecque,SBQ
Steenwerck,SWK
Steinbourg,SNG
Stephansfeld,SFX
Strasbourg,STG
Strasbourg Roethig,SQG
Strazeele,STZ
Sucé-sur-Erdre,SUF
Surdon,SDN
Suresnes Mont Valérien,SMV
Surgères,SGE
Survilliers - Fosses,SUR
Sury-le-Comtal,SYC
Suèvres,SVK
Sète,STE
Sèvres - Ville-d'Avray,VDV
Sèvres Rive Gauche,SVR
Sées,SKS
Sélestat,STT
Sénas,SUT
Séon Saint-Henri,ZSH
Sérifontaine,DCR
Sérézin-du-Rhône,SZN
Sévérac,SVG
Sévérac-d'Aveyron,SVC
Tacoignières - Richebourg,TAE
Taconnaz,TAC
Tain-l'Hermitage - Tournon,TAI
Tanus,FWD
Tarare,TAR
Tarascon,TCN
Tarascon-sur-Ariège,TRC
Tarbes,TBS
Tassin,TAS
Taverny,TVY
Teillé,TEI
Templeuve,TEM
Tenay - Hauteville,TEN
Tende,TND
Tergnier,TGR
Terrasson-Lavilledieu,TOD
Tessonnières,TES
Teting-sur-Nied,TET
Thann,THA
Thann Centre,THJ
Thann Saint-Jacques,THD
Thaon-les-Vosges,TAO
Theillay,THY
Thenissey,TEY
Thenon,THN
Thiaville-sur-Meurthe,TIA
Thiennes,TEE
Thiers,THI
Thieux - Nantouillet,TNT
Thionville,THL
Thiviers,TIV
Thomery,TMR
Thonon-les-Bains,THO
Thouars,THQ
Thouaré-sur-Loire,THE
Thourotte,LTC
Thun le Paradis,TPA
Thuès Carença,THG
Thuès les Bains,THB
Théoule-sur-Mer,THM
Thésée,TYQ
Thézy-Glimont,TZY
Tieffenbach - Struth,FOX
Tiercé,TCE
Tincques,TIN
Tonnay-Charente,TNC
Tonneins,TON
Tonnerre,TNE
Torfou-Sèvremoine,TFU
Torpes - Boussières,GZO
Toul,TOL
Toulon,TLN
Toulouse Matabiau,TSE
Tourcoing,TRG
Tournan-en-Brie,TOU
Tournay,TRY
Tournemire - Roquefort,TEO
Tournus,TOS
Tours,TRS
Tourville-la-Rivière,TVI
Toury,TYK
Touët-de-l'Escarène,TDO
Tracy - Sancerre,TAY
Traou Nez,TUN
Trappes,TVO
Trentels Ladignac,TTL
Tricot,TTR
Trie-Château,TRH
Triel-sur-Seine,TSS
Trilport,TLP
Trith-Saint-Léger,TSL
Trois Chênes,TCS
Tronsanges,TSG
Trouville - Deauville,TDE
Troyes,TOY
Trégonneau - Squiffiec,TGS
Trélazé,TLZ
Trémolat,TMA
Tulle,TUL
Tullins Fures,TLE
Turckheim,TKM
Turenne,TUR
Uchaud,UCD
Uckange,UCK
Ur - Les Escaldes,URL
Urmatt,URM
Urt,URT
Urçay - La Perche,UCY
Us,USQ
Ussel,USL
Ustaritz Jatxou,USZ
Uzerche,URE
Vaas,VAH
Vaires - Torcy,VAI
Val d'Argenteuil,VDA
Val de Fontenay,VDF
Val-de-Reuil,VDR
Val-de-Vesle,VVM
Valdahon,LVN
Valdahon Camp Militaire,VMI
Valence,VCE
Valence TGV Rhône-Alpes Sud,VAL
Valence d'Agen,VCD
Valenciennes,VSN
Valençay,VNY
Valergues - Lansargues,VGU
Valleiry,VEY
Valleroy - Moineville,VOY
Vallon-en-Sully,VLL
Vallorcine,VLO
Valmondois,VMD
Valognes,VAS
Vandières,VNU
Vannes,VAN
Vanves - Malakoff,VMK
Varades - Saint-Florent le Vieil,VDE
Varangéville - Saint-Nicolas,VRA
Varennes-sur-Allier,VAA
Varennes-sur-Fouzon,VZO
Varetz,VEZ
Varilhes,VIH
Vauboyen,VBO
Vaucelles,CHD
Vaucresson,VCN
Vaudagne,VUD
Vaulry,VWY
Vaumoise,VAU
Vauvert,VAT
Vaux-sur-Seine,VXS
Vauxaillon,VXL
Vauzelles,VZE
Vayrac,VAY
Vayres,VYR
Veauche - Saint-Galmier,SGL
Veigné,VGZ
Velars-sur-Ouche,VLA
Vendenheim,VHM
Vendeuvre-sur-Barse,VUV
Vendôme,VDM
Vendôme - Villiers-sur-Loir TGV,VDT
Venerque - Vernet,VQV
Verdun,VDN
Vergèze - Codognan,VZC
Vermenton,VEE
Vern-sur-Seiche,VRN
Vernaison,VNI
Verneuil-l'Étang,VNL
Verneuil-sur-Avre,VEA
Verneuil-sur-Serre,VRL
Verneuil-sur-Vienne,VSV
Vernon - Giverny,VNO
Vernou-la-Celle-sur-Seine,VSS
Vernouillet - Verneuil,VET
Verrey-sous-Salmaise,VRR
Versailles Chantiers,VCR
Versailles Château Rive Gauche,VRG
Versailles Rive Droite,VRD
Versigny,VSI
Vert Galant,VGL
Vertaizon,VTZ
Vertou,VTU
Vervins,VEV
Verzeille,VRZ
Vesoul,VES
Veuves - Monteaux,VVU
Veynes Dévoluy,VDY
Viaduc Sainte-Marie,VDU
Viarmes,VCX
Vias,VAB
Vic - Mireval,VIC
Vic-le-Comte,VLC
Vic-sur-Cère,VCM
Vichy,VHY
Vidauban,VUB
Vieilleville,VVL
Vielmur-sur-Agout,VUG
Vienne,VIE
Vierzon,VER
Vierzon Forges,VFO
Vierzy,VYA
Vieux-Thann,VXT
Vieux-Thann Zone Industrielle,VXZ
Vif,VIF
Vigeois,VGE
Vigneux-sur-Seine,VGS
Vignory,VNR
Villabé,VBV
Villaines-sous-Bois,VWG
Villars-les-Dombes,VLD
Villedieu-les-Poêles,VDS
Villefort,VLF
Villefranche - Vernet-les-Bains,VVB
Villefranche-de-Lauragais,VDL
Villefranche-de-Rouergue,VRW
Villefranche-du-Périgord,VPD
Villefranche-sur-Cher,VSC
Villefranche-sur-Mer,VFH
Villefranche-sur-Saône,VIS
Villefranque,VQE
Villeherviers,VHV
Villenave-d'Ornon,VIO
Villeneuve Triage,VSG
Villeneuve-Loubet,VVP
Villeneuve-Saint-Georges,VSB
Villeneuve-la-Comtesse,VVK
Villeneuve-la-Guyard,VVG
Villeneuve-le-Roi,VRI
Villeneuve-lès-Maguelone,VLM
Villeneuve-sur-Allier,VVR
Villeneuve-sur-Yonne,VYE
Villennes-sur-Seine,VSW
Villenouvelle,VNW
Villeparisis - Mitry-le-Neuf,VII
Villeperdue,VIP
Villepinte,VPN
Villepreux - Les Clayes,VEP
Villereversure,VEU
Villers-Bretonneux,VLT
Villers-Cotterêts,VCT
Villers-Saint-Paul,VPL
Villers-Saint-Sépulcre,ULC
Villers-sur-Mer,VIU
Villiers - Neauphle - Pontchartrain,VEH
Villiers Montbarbin,VBB
Villiers-le-Bel - Gonesse - Arnouville,VIB
Villiers-sur-Marne - Le Plessis-Trévise,VSM
Vimy,VMY
Vinay,VNA
Vincey,VCY
Vinça,VCA
Vions - Chanaz,VOZ
Vire,VIR
Vireux-Molhain,VRX
Virieu sur Bourbre,VRB
Virieu-le-Grand - Belley,VRU
Viroflay Rive Droite,VFD
Viroflay Rive Gauche,VFG
Virville - Manneville,VVZ
Viry-Châtillon,VWC
Viry-Noureuil,VWN
Vis à Marles,VML
Vitrolles Aéroport Marseille Provence,AYD
Vitry-en-Artois,VYN
Vitry-le-François,VYF
Vitry-sur-Seine,VYB
Vitré,VTE
Vittel,VIT
Viviers-du-Lac,VDX
Viviez - Decazeville,VZI
Vivoin - Beaumont,VBT
Vivonne,VIV
Viévola,VVA
Voiron,VOR
Voivres-lès-le-Mans,VOI
Volvic,VOL
Vonnas,VNS
Voreppe,VPE
Vorey,VOE
Vosves,VOM
Vougeot - Gilly-lès-Cîteaux,VOT
Voujeaucourt,VJT
Voutré,VOU
Voves,VOV
Voyenne,VYS
Vraincourt - Viéville,VWV
Vrigne-Meuse,VRM
Vulaines-sur-Seine - Samoreau,VUN
Vélines,VLN
Vénissieux,VSX
Véretz - Montlouis,VZM
Wacquemoulin,WAC
Walbach,WAH
Walbourg,WAL
Walheim,WHM
Waligator Parc,WAB
Wallers,WSB
Wambaix,WAM
Watten - Éperlecques,WAP
Wattignies - Templemars,WAT
Wavrin,WAV
Wesserling,WES
Weyersheim,WEY
Wihr-au-Val - Soultzbach,WIH
Willer-sur-Thur,WIL
Wilwisheim,WIW
Wimille - Wimereux,WWX
Wingen-sur-Moder,WMG
Wisches,WHS
Wissembourg,WBG
Wittring,WIG
Woippy,WPY
Xertigny,XTY
Ychoux,YXC
Yerres,YES
Yffiniac,YFV
Ygos-Saint-Saturnin,YGV
Ytrac,YTC
Yvetot,YVT
Zetting,ZGS
Zillisheim,ZIL
Èze,EZZ
Échirolles,EHR
École-Valentin,ECV
Écommoy,ECO
Écouen - Ézanville,ECZ
Écouflant,ECT
Égletons,EGL
Égly,ELY
Éguzon-Chantôme,EGU
Éloyes,ELS
Émerainville - Pontault-Combault,EMR
Épanvilliers,EPI
Épernay,EPR
Épernon,EPN
Épierre - Saint-Léger,MEE
Épinal,ELP
Épinay - Villetaneuse,EPV
Épinay-sur-Orge,EYO
Épinay-sur-Seine,EYS
Épluches,EPL
Épouville,EPU
Épône - Mézières,EPO
Éragny - Neuville,ERA
Étain,ETM
Étainhus - Saint-Romain,EAH
Étalans,EAS
Étampes,ETP
Étang-sur-Arroux,ETG
Étaples - Le Touquet,ETA
Étigny - Véron,EYV
Étival-Clairefontaine,ETL
Étriché - Châteauneuf,EEF
Étréchy,ETY
Évian-les-Bains,EVI
Évreux Normandie,EVX
Évron,EVN
Évry Val de Seine,EVR
Évry-Courcouronnes,EVC
